account_id,entity_id,bank_code,account_number,program_id,available_balance_minor,balance_as_of
2e3952b2-69f9-4073-9df6-c039668961c0,8db49e5c-0211-4cec-a958-459ecc5dbbb5,HDFC,2385422620002865,46,199667360,
2e6e8aad-1bc7-4276-a6d8-76a1d3844a8b,b98e30c6-3944-4487-80f4-dd25890ae6e4,HDFC,2346726864429805,4,-2109622,
2e7ae07e-203f-4776-8dae-69b34a592065,943f7f53-95ba-4be3-be6d-8e9e031eb23d,KKBK,5093763854524464,21,133644035,
2e9867d8-7837-4340-9fef-32afbca40f93,6fd58d9d-336b-4c10-92ce-3e6a4fb7d0c6,KKBK,6079615837169754,21,124777382,
2edc2921-7e37-40f2-8798-8295ac14d8b4,946fa498-952a-45d6-bf2e-e58ee79cb977,ICIC,9262789174676699,46,356134586,
2f3993ce-6cd5-4af3-97d9-42ba87d3596e,a012faca-e4d6-4614-abe6-f2453fad933b,CNRB,5449171716343893,21,963060049,
3012a36d-d2f9-4e6e-ac31-944a65df300b,cd7f0575-5697-4259-b7f4-899acdc31d20,CNRB,2760163560254581,4,888765770,
303847c6-fb94-4ca5-80ae-f315f0d0967b,3771c203-9986-4bbb-bc28-30a20291c712,TMBL,9750702831521518,4,-484512,
3080a538-4bf8-4b17-b5d2-18c7d6b4de41,98605004-16f2-40be-bf85-891e4af12a4a,HDFC,4898034650508463,21,102371281,
30d8727c-1cfb-441b-8e22-5ddf29a79824,ee6ea9bc-55c5-4ad1-9766-ead8bba30d56,ICIC,907824508421818,46,438374395,
311f6aa0-1e1a-4265-8e33-f281d0f1874d,34e0a29f-2d0e-4b24-8b07-9a9c8fdabbdf,HDFC,38196750513622,21,303344019,
3156c029-8d17-4a14-b683-c0d6651f1c6a,67021618-d044-40eb-8900-e1952db6cfa6,HDFC,1782686166274645,46,-2669301,
315d341f-1bd4-48a6-afff-04100d016a17,d2695a05-dfd2-41a6-84a0-237e0780c48e,RATN,2033650162643261,46,829191413,
326d5f47-ad5d-4c6c-970e-7c1d33aed860,ac33958a-cebd-47a7-a5cf-b5e212628cce,UTIB,6314977214992199,21,56064431,
3335b861-7a2d-484e-bec7-ed93a97f9eb5,266ecb71-c500-43a5-8895-eb3463a4a712,KKBK,3972376929843817,46,746258221,
333edf0a-9cbe-4c07-a6c7-7ff5145f5a66,e003501b-6da0-4661-8186-3eee4f482ef6,HDFC,4845116632117786,4,574719509,
33924a2d-ed15-478f-991a-7d773647e1cc,80249602-7a9a-44e5-9518-257efa47d811,UBIN,2100396522475708,46,780869685,
340589e5-37ca-4859-bdc9-8c297526717f,8ee86226-8ed9-4d45-8c30-ea8fcae61858,ICIC,6665722180412663,4,447926957,
34be1243-8ba8-4a33-9029-b9b72426edf9,32b1ca65-ec80-43af-acc5-5e7035944d83,UTIB,9869942161578389,21,723639298,
35042072-84bc-4384-9e7f-301b0855432a,d85bcef4-b1b3-44f5-b8a5-8c6da0ed0cd7,ICIC,3939136516157812,21,188914735,
35ac0f48-95e6-4ad8-bc9e-549549f71ffb,22e8b7dd-c358-484f-bc83-8e862bafe5b5,SBIN,6317139298127569,46,149315620,
35cbd0e1-fa1c-40da-bf3c-659fbdf26b5a,686d62ef-670a-42ca-9ba3-1887f5e29043,HDFC,9898924109410729,46,539300965,
35d568f9-5dc5-4d0a-8a17-e085f8b58a65,9a440585-db01-4d87-ad64-61c91efd5008,KKBK,4479584738718843,4,-91607,
3622cd7b-ae9d-4a57-9675-abfd39fad719,2750ad96-f434-40b1-92b3-dd69c5e2efe4,ICIC,4650979797338508,21,358872182,
3660e77b-e261-4a75-86b6-6b0d2d9c1498,d0ff2b33-adc0-4cf4-a653-f9c143627a8b,HDFC,607349399696625,21,76927785,
3663b91c-47e6-44bb-bf7d-129c72d16bce,d338bd6a-e665-47f0-8b89-e953251c8f48,HDFC,5228682579215799,21,882461707,
3676873a-064d-4ff0-9545-02bb17eff5e0,f04a78ab-45ec-458b-b5ab-e57137867b40,ICIC,4109041817174508,46,915151394,
369d0d9e-5689-43df-8dc0-212e2593d85c,ca3ef5eb-57cf-4f4c-9e44-a69091c1536d,HDFC,6660720824493948,4,755666647,
37072cf9-ef16-4096-a35d-caa360b2d755,169a6148-f10e-4e09-b2b3-7f9df36c5005,HDFC,8859243893898845,21,684433566,
37109d84-1046-4a5f-9096-0223cc316f52,23b1845c-6cdd-4748-b6ee-dd9ea5534509,UTIB,2511681770098469,4,4671822,
373027a1-99a5-4ddb-877f-b1be9a1a5e21,720963c0-716f-4605-a656-fbd69e20f0cc,HDFC,7800874533576381,46,149472027,
375588c7-60e6-40a8-a001-4510972b4564,00b8e925-8cee-4b8b-8108-9354de8fde33,ICIC,9803690773046088,46,370762313,
3783cb87-5ced-440a-8c40-2f490407c4d0,be4e55b6-96ca-4574-bb0c-fadbfbf20931,SBIN,9093139379225289,46,-3004174,
37dee93e-9f2a-43a7-a4a2-f52fdfacf5ef,d5f4a3b9-9d4c-42a8-965c-825056ffaa0f,HDFC,5186577242510984,4,-4053995,
3805774e-fbc0-413d-8631-4f5306000e48,6ce92d07-39f1-481c-85c5-d2894f290e94,RATN,914158360572694,46,180346082,
38374f83-cb70-4f13-888e-f89ca37ae370,10a90955-3058-4c1e-a02b-f60d09f6a3a8,SBIN,1924790249402791,4,956872277,
38594dfa-153d-4858-9685-abcc5827ca1d,e7691aae-2feb-464c-859e-e1b2e67d2281,HDFC,9798693642149297,4,465819683,
385d5520-e519-4912-a62c-4eb59afc5886,bed0f952-170c-4409-8a67-4b856db365dc,HDFC,3034988256686875,21,0,
38969333-44b7-49a0-aa79-1b1f10fb40cf,434e7611-4cd6-429c-be04-8237c4c1fa75,RATN,89235810015000,21,-854659,
38f20aba-bf01-43ca-8491-06dbe37e7bd8,97eea367-e153-4a37-b7c8-87bb742a9980,SBIN,8896842971111606,4,-2205429,
390e861a-4655-4aac-becd-765a07787fb5,a48a6144-5b32-47be-9d18-48ac3502201a,ICIC,8205310565073998,46,224465216,
3932a813-1154-4f52-95f6-ab09708d9084,d841ba5a-6436-439b-b28e-80c3506b3351,KKBK,6055738116492585,46,822322844,
39425029-6f47-4cd9-b256-c8b717aed27f,831b2915-127c-47f6-a8bc-ce91b873aa54,ICIC,6616412769279842,4,247319765,
39aab061-9765-4af3-a84c-3e1041940beb,509246a3-6162-4689-99e2-faa8991fb6a7,CNRB,5510051821741588,4,532871102,
39df5c0a-2aee-473e-a108-0256cfbde586,4bd8c0d1-e839-4c3f-9d09-502d5ee09b04,UTIB,5347679428144056,21,410429647,
3a1d732e-d1dd-40f2-b5d3-7ce665e98f74,dc87c3ee-0cc0-4b53-8ef0-597e1b5fc914,UBIN,9795184005917599,4,751052161,
3a5a8b5d-7f04-4379-88b2-37941d9065a5,bab2f660-f635-4179-bb07-625f42801b33,ICIC,4787097227937683,21,53608553,
3a8d9540-7282-46f8-9831-c419070790ca,c5b1444e-5473-4c55-a3dc-a297ab2b81a0,SBIN,249841148386009,4,455439743,
3aab9fb8-43ad-4ab6-a634-d185eb9c48a3,595f48e8-4562-4d7b-9b31-7bea3501a165,ICIC,8705136881912041,46,909063485,
3af83361-dfe7-4f67-bff5-d9cf9de0e190,d65ea599-bcfe-4d26-ba66-ab03285df164,HDFC,111499497339219,21,0,
3bd38ef6-074f-4e0a-8e19-ff51af9bfaa7,325b5548-b79e-4ac4-b734-f668de0b4050,CNRB,25317831904733,21,598520599,
3beca4c2-2dac-4ec5-a070-9bebf56658ba,b8b984a4-5004-46c8-9a03-c7c9d59f31d3,HDFC,5280703034661321,46,337954343,
3bf2e67b-2cc3-4059-87b2-e59c74511e31,bc0ae307-6a8a-45c5-9c7f-8816e73a872e,ICIC,5651803786996768,46,400950644,
3c3433e0-fcab-4b74-b88b-57b783df5963,5c9dccac-c190-495b-8633-3eadb98c7e4d,SBIN,6428604394141332,21,339884474,
3c3a37e0-f025-4545-b0b1-2fe9c5ea7fee,7263342c-a499-4885-b6c9-8659378ef05e,HDFC,2177994176534898,46,630252172,
3c49ccc9-e74c-4b55-b856-50ea20722f9e,169a6148-f10e-4e09-b2b3-7f9df36c5005,TMBL,8191567910436606,21,0,
3c59dcd3-21ff-48c4-a1ed-e40aec2ad9cd,81bc2af9-483b-4827-a341-7187dfe7062e,KKBK,1640857569827745,46,-3567870,
3ccfe7dc-5771-4ce3-9824-7e2a7556a679,e407698a-83b9-4e2d-8d82-72ee0816940f,SBIN,4055985850505932,4,334840308,
3d85259a-66d5-4588-b9e8-efd6ce8e7310,44dd8a29-784c-46da-9004-42b4024c8117,ICIC,6833242849775718,46,-4896637,
3e383c8e-998b-4ee3-8ee1-394623e9f97f,8c000f0f-3973-445f-bab4-c4bfd09a8433,RATN,6387758781709694,4,462496501,
3e50b5db-6bca-488c-bde2-e843acb32f95,e6f9c996-aa7b-4ddd-ba57-05d94c8dd4a8,SBIN,1122610558459647,46,69196581,
3e6359c9-20b9-4c65-8769-9d6e207ee6e6,361c3f15-89a1-4ad2-af1f-655471a51382,HDFC,9707905992473594,21,278967459,
3ecdb1c4-7e03-4f36-b0d6-6fc0418fe89c,a4a9dd7d-7b93-4ce3-a5c5-4417103ea255,HDFC,3835984943731477,21,776873501,
3ee9a0ed-a264-4441-9a4a-f0b248dbc92e,3aaead20-8c39-4cf8-8105-c7d17052cae5,ICIC,5395071992685835,4,-643384,
3eeb1c92-ab1f-4d9d-ad7a-ba11a1f59e2c,1ca17379-510d-492f-b1f7-0ed9c9b40395,HDFC,4527723957611825,21,1448808,
3f04d26f-6499-4046-93c0-c1ffee90532e,22e8b7dd-c358-484f-bc83-8e862bafe5b5,SBIN,2990484198584396,4,266274126,
3f069c93-3b01-4558-8402-1e25deeb0703,385ae4b4-d273-470b-87cb-ef4221dd5089,SBIN,5231802698779822,46,100428265,
3f3ba940-4192-4fa8-b520-77771a85c4b4,4bd8c0d1-e839-4c3f-9d09-502d5ee09b04,UTIB,1570939875081010,21,-4309434,
3f6f0dbd-d8a9-40fe-86e5-a3582a6b4376,46dba69b-caae-48f0-9b80-ffe7edc0dff1,UBIN,3827721091139198,46,117755479,
3fbd09f5-c70f-400e-86d7-9abbfbb6c8a5,437be9ef-b6d8-40b7-a773-2178ef7cc9e7,SBIN,5764080664130812,4,891367084,
3ffdd6f8-e2f7-447d-9b67-abd129320887,d2f2005d-fb19-49d9-b159-d4acc09395ef,HDFC,5510188208282865,4,0,
408c962b-be0c-4836-acd3-fa211badfc66,97eea367-e153-4a37-b7c8-87bb742a9980,UBIN,8846355290817454,4,369222028,
409b93af-80d2-4949-854f-b47f4123183b,3bc5e11d-a242-4934-905f-989a9a674012,ICIC,3633419051902963,4,-2463710,
40f14dc5-a1a3-4c49-b6e8-a2e4250f7ef5,2507363a-620e-4990-954b-915482939379,SBIN,5985269887560745,21,508020017,
413440ab-96e7-4a6a-b174-8ff78da30312,0cb1d279-6068-402e-990b-fe21157f7c57,HDFC,2288020498631590,46,0,
41c87b36-5743-463e-84e6-65c5e7559966,c2c9ea95-2046-464d-a8d6-13b69a1ef8ac,AUBL,2693882069555540,46,282371625,
41f42119-b604-466b-bf8c-d8e4c9612865,d49ed0c5-c66a-48fe-9065-e24572c70ea8,SBIN,5675135184564448,21,-1681591,
41fe1d44-0fe2-4abd-8e30-d68e39735f87,6030414a-2d52-47dc-8ace-f2a9dc717cfd,UTIB,3590285762931902,4,647207487,
422a91ec-89d6-4f2b-a703-c10bbd71e334,6b1ddf11-7f92-4d38-9306-f6077d956c6b,HDFC,5456610096030145,46,728411075,
422d6e3b-d174-4506-88b1-e189c32d0381,34e0a29f-2d0e-4b24-8b07-9a9c8fdabbdf,SBIN,8024816657857343,4,115691558,
425b4a86-d1f2-42c6-8041-6c8e10c168d5,320668af-357e-477f-8c76-4e83103b5437,ICIC,5552633703506019,4,-3156892,
428b740f-d721-4026-882b-d70c10825801,af3f15c3-e3cb-4c62-8838-507cf669f11e,HDFC,7263568341226554,46,-4515812,
42c635fd-893b-40e0-ad93-f3962e40b55f,90c7c1ce-e149-48e2-ab06-7ddcccc3bf24,KKBK,8845252808253933,46,254281494,
42d924ca-95ab-4bee-8da3-7ebda8080c05,b06492d1-24c6-4fbd-9a74-5097d173aebf,HDFC,5240404613572390,46,-2887912,
42dd1427-4d29-4cf7-8b88-1465f67e33a4,49d954d2-b533-4069-b264-7d2af28dd76c,SBIN,9573009400745428,46,-630516,
42efca03-ab9c-4107-8ace-49ffae473e4b,5159f87b-809f-420d-a833-0b41b5328b19,AUBL,1673993996535938,46,-2844405,
430494bf-57c8-43b2-b5d0-dfdec0a44bc9,e71d3351-c820-4009-8f16-f9bb03451d5f,KKBK,9931182472273380,21,726371685,
440efebd-9f25-439e-be93-409788161fc4,943f7f53-95ba-4be3-be6d-8e9e031eb23d,ICIC,7405855376815759,4,552287345,
452c86d2-f357-4481-b7dd-22be593cd13e,fd14dfa0-e883-48e7-a1a9-b5886aedce00,HDFC,2422399912096771,4,244142769,
45393513-7052-4716-b29b-23508f10eb46,b1312d91-7cc4-4740-9aa6-a9103e871774,CNRB,1183848653447692,46,439834426,
457bf23a-ea17-449f-b0c4-f060aa551f28,9293caa3-e795-4ff0-915b-2d387046fe78,SBIN,5983501940986226,46,167832244,
458a0c44-50ce-4979-8d03-7212f1a100e7,6fb5b8a5-a882-409f-a4b1-11a98d16ba11,HDFC,5279667835671,4,759869380,
4652d922-bc2d-4d26-bfd0-ee417a48cb12,10ff35f3-75e6-426e-b6d7-94477013592c,HDFC,5277099816773116,4,456586294,
46ab9e48-0bf2-4505-bb78-a8b6ed13ab8d,eef2297b-cb4d-47ce-afe2-d4300b79d4bd,HDFC,1416412058931490,4,-660626,
46caa127-6326-4d6b-a238-f039889896e1,587bf9a5-c1a5-40ba-98b9-8b2a37493a7d,HDFC,3525695343965182,46,972847452,
475a3c3b-032f-460d-8eb1-24134e5da98f,bda0e6d0-44d8-436a-9c5b-bdabb4b3ef54,HDFC,1121492134712463,21,244328216,
4830d298-d977-450f-9d6f-1329c4982fc7,1dd1eec9-e02c-4d89-9183-1a38a37997be,HDFC,466231487794200,4,-4849536,
484f8426-6872-480d-93ab-8897d02046ab,23aa78e1-870b-4901-a6ae-8c25ef0cb8d8,HDFC,6551422783238824,4,814576799,
48b92d93-73e1-43b2-9059-03700da3a7d6,adeb6f27-6658-458e-8781-fb12ea2e8ca5,SBIN,854860503915971,21,7954029,
48c9158a-d817-45b3-ba44-72cddf935dd3,81243305-ef96-417f-84ed-9dfd18b99137,HDFC,9399605039511059,46,-231301,
48d33285-fee5-4eba-bc34-71023463d67e,5ddaa42d-8b7b-44d1-9049-cb1d68ca2b8d,ICIC,8150629405126451,21,355640618,
48ead2f4-c57f-44fd-a5b1-56519f7bff11,bf2881c2-1b56-4f12-83cf-61a8492b5067,SBIN,266931854029616,21,581884370,
49836ea4-b7f9-41b4-9624-ef1e4493fd2f,f74abd65-2db2-4f2d-ab93-8781d7f66f98,UTIB,5985581114935978,46,657941630,
49eaa4b6-a74e-4b2d-8876-11bbfc10ad81,849511ab-5db8-4ff4-b78a-a362515a6def,CNRB,2293321824005325,4,941700541,
49ebefac-3660-4037-bf6d-c4a7b672ce38,5eb0e4b7-f39e-4e87-9d53-0632d91c8595,SBIN,6645878912554560,21,-2484468,
49f42b9f-353a-49c2-982c-7db1ab717556,c8e09ba9-0fe2-455f-bee0-bfa604afd73d,ICIC,3981131198388435,21,105148833,
4a24340a-184b-4816-a832-1fe4fa978d6c,1cdf9282-622a-4580-85de-b77bed5f33f0,CNRB,7327086170765576,46,408067933,
4b0f8082-9d9b-4878-9775-8cde94ffaf8e,a3f75d06-d26d-4d65-ada3-5ce0947ec40a,KKBK,9982788707309333,21,54998334,
4b112e30-9c41-4734-8d57-c15624d8784a,6592d771-1d6d-4143-8581-361071e678bf,UBIN,8315221523518315,4,461020081,
4b6a834f-2b67-479f-864e-ffe472d86a69,c68a78ee-84e0-4b48-9a88-b22ee412455f,CNRB,7591101364245107,21,509603244,
4beba49f-9bcc-48cd-839a-2fa05dc9d458,d85bcef4-b1b3-44f5-b8a5-8c6da0ed0cd7,ICIC,1876252774523599,4,-3887897,
4bfc4aa1-7200-472b-9195-d15d74754200,bd2c7123-63dd-4525-b169-3389bf3cf053,RATN,1813016024082815,46,553584838,
4c61a31e-6c12-499c-b56a-470869d6beb4,34e0a29f-2d0e-4b24-8b07-9a9c8fdabbdf,ICIC,5295420947684435,21,634467565,
4cba32fb-90d2-4384-a894-e945684dfaae,d841ba5a-6436-439b-b28e-80c3506b3351,RATN,3113231923319189,46,388837653,
4cc93d65-f808-4292-b1dd-70a91ea19cb1,b98e30c6-3944-4487-80f4-dd25890ae6e4,KKBK,4075123056845360,4,916043955,
4ce5f7fa-6fda-4fd8-a9c8-60d7e8a55a19,80f0986a-f58a-4234-835f-e2e9097438b4,ICIC,481628326791390,21,808241756,
4d0f4e2e-77ea-4f87-a6a0-5962ac43b53f,54535b9a-6452-48b7-a099-9ba0b7ad26d7,SBIN,5542168594187697,46,-913785,
4d44474e-6dcc-428f-8c91-6d399bf128f7,d4e6605c-1f68-4761-8585-5bcfab30f774,ICIC,3918445354044273,46,992346971,
4dab0f07-d027-4f33-ac66-2af14c87aa3c,b4b04254-63af-446c-963b-02ab8e0bdee0,UBIN,4005988407277187,46,102676070,
4e852020-d606-4d9b-a77f-dffdd30cc4f5,f37b129e-2f92-4913-b42e-eb2ce513b407,SBIN,5217139986755874,4,652688232,
4ee127f2-d142-4781-a51a-51f976eba819,5fb775da-99f1-4a63-a548-ee37927ca381,ICIC,160547691072111,46,948120761,
4efa94d4-dc0c-45d5-80b2-805d53213238,a73d82d2-defe-42e3-9732-31aae76d9a06,HDFC,5339970560204592,4,-2971609,
4f01cdef-441a-4ade-b157-d6eefa631a6d,7f67c9b6-0f32-469a-8909-b28c928a420f,SBIN,5180341183484504,4,337496696,
4f03ef85-d11a-447f-a9f1-22d7f9a9ad38,4e53a4d0-4da8-4698-9a31-f5475000ba68,HDFC,9506353371976463,21,624067007,
4f0eeae5-a0da-4f1e-860c-39867005771e,d5f4a3b9-9d4c-42a8-965c-825056ffaa0f,KKBK,7230682879885822,4,348796657,
4f2038bc-20a8-4151-9f96-16e2d31820eb,8db38ece-91b8-4dd3-8c1a-11e82a0f3b36,ICIC,1752872507689256,21,391622260,
4fa000f2-4999-422a-bd66-fde2eb843594,6d479178-ff15-499f-b6c0-a907f6042ec9,HDFC,5124657354827708,21,228634982,
501e62f1-cecb-442e-88d3-69d5f8b94837,0cb1d279-6068-402e-990b-fe21157f7c57,CNRB,876175680436818,46,602425295,
50827a30-af16-4c24-99fb-cc72d6888c45,2a37ef0f-f847-4c83-b294-f8888aca4a50,HDFC,2185425009442302,4,318981732,
5082871e-1f0c-41cc-a5d0-1efef7e8ae7a,08975068-e743-41bd-a3a6-6116e7823245,ICIC,7654717327502574,4,468660480,
50dff58d-ba74-43a0-89d8-258270fc4c32,f098aa57-aa59-484f-ba7f-fc80c37412a4,ICIC,157893354017649,21,-1470650,
51630701-1257-48a6-8110-605185288ded,a3f75d06-d26d-4d65-ada3-5ce0947ec40a,HDFC,312909654381823,21,69893655,
51ac5ba7-c346-42d2-bff6-5609dfbf2067,ef300615-a934-4d2f-be39-7d64907e76f5,UTIB,6682224098703709,4,983660734,
51c53365-5876-47d7-a47d-49d82e4ce57a,6edca0f2-2ecc-4dbb-88e2-c9c6ac49fae4,HDFC,8975488772037318,46,174730644,
5229f7e0-b3e8-4c01-9e83-e90c9973281d,2f1c1239-8cb8-4fee-9732-303bd0149c55,HDFC,2666758706480132,21,941310324,
52ae27e2-bcff-4e49-9655-e8fe77fc1aa7,d2f2005d-fb19-49d9-b159-d4acc09395ef,HDFC,4257071301691446,46,0,
52bbca6e-fb40-40c0-8746-2e2342d97fa0,e6e8013a-f3db-408f-918e-3b8fa2b4e95d,TMBL,3053496312417393,46,492951205,
52dd105a-f828-4d55-9ad6-f88518b3d189,fc632fd0-2109-47f1-878f-f85f4a54ccbf,HDFC,8759320302190982,21,395597911,
530684bb-69a3-4a98-896f-06d3609c34e7,4f20785c-e68b-4baa-9c8c-6a20f9ba9c40,HDFC,5085772855768116,46,955619999,
5313f3cf-12d6-498a-a1c1-aaa3e84b03e3,b7a5ddf7-ba87-4f44-b3b2-2297eedcfb17,SBIN,1224114586224714,46,41873048,
53497714-f7f4-4250-b6ee-4638f1fb51e3,dbf9b4cb-00f5-48d2-a295-10b67ec6f7bd,SBIN,9831219012417928,21,767416492,
537eecab-c40a-4ede-92ac-875b6ace012d,81bc2af9-483b-4827-a341-7187dfe7062e,HDFC,9244485560823242,46,799600399,
5388dd6f-f5ef-44e5-9e85-793c208e16e3,fde871d8-3016-4e2c-aca5-f8d4ad1e1bcc,SBIN,5456211120410248,21,238272291,
5397f841-3365-4ba3-bb0b-c9168ea6cc5a,06a67758-0534-4fe2-940b-7f1297ff8b38,KKBK,5994221418250388,4,0,
53c3d56d-ef99-4f8e-af02-1ae3b6fea549,4f1b7328-8b7b-4b09-80b7-688b2e2bd4a3,SBIN,8184367722642478,46,-1079301,
54788cb8-7534-4522-bffb-80de778bf02e,211655fd-b466-465e-89dd-5f0d7fd1b716,UTIB,8788453471321037,46,0,
54799c32-a6a8-40e3-ad19-bfffe0c2fc98,650f00c7-a225-46e7-9cb2-b53c0358e77c,ICIC,3600055184914427,21,332937292,
54a42c83-b437-411c-beb2-fb6c2f351ea9,325b5548-b79e-4ac4-b734-f668de0b4050,CNRB,2340326674355454,4,-3768642,
54f7f53d-dd82-4b8a-ae8e-d59a5dfe4973,76822115-7c56-48f9-be93-ba70633796ba,ICIC,684197704160180,21,-4383266,
554f07a2-b21f-49ed-81c3-686485e7236b,6f195771-66b3-4b54-8d82-0b4e3e88e8b6,TMBL,6191149549931784,21,948424324,
556c4c24-c740-4e60-8e98-a1d6246c035a,04d9429e-da4d-4e3c-beab-4efabdd792b9,SBIN,435167171126068,4,266112312,
55715ee0-332e-40c7-a917-391cd2703ad2,dff148d7-61e1-4176-902d-406cb61648a1,HDFC,7862723196419592,21,0,
561d3328-f88f-47c3-b6cf-6d567ddfa23a,9db1ab54-dc95-4e16-93a7-db0d8742c252,ICIC,7359178861407589,46,954372718,
569c31ec-d861-47bb-9cf7-6020611e7c24,c27a6bf9-c2fc-46a9-a7b7-2ac4504c6e01,RATN,6695990357858457,46,830751045,
56a62284-b349-4b68-bd83-8368bc66328a,a0ada085-7fbe-405e-acc4-d8c577ff1a00,HDFC,645758475713555,46,406925680,
56b6ed02-71fd-41c8-9e20-e7a8494c75ee,6ce92d07-39f1-481c-85c5-d2894f290e94,HDFC,1146606945897115,21,513809115,
56de9e75-0e40-4697-9d3c-338061f29934,79566333-7dab-411b-a687-674d215f1794,ICIC,6732251213050222,21,206593078,
56e1777f-c4b1-480f-ad94-ba68f8a09db6,257bf837-55d6-482f-bc37-05be851dd9e3,SBIN,5013859891002573,4,721770452,
56e56f67-fe74-4c49-a2fb-65d60ca83ce2,fe4886d5-c7ea-4cde-b6e9-251829f8e256,ICIC,4605465534266126,4,499729118,
57002574-3528-4c1f-aee3-67ae1bfd74a5,b926fab5-29fe-4fa1-8921-0aec48b4847e,HDFC,5526631068450377,21,950971379,
5744f995-418a-474a-b8a2-e6c070aed27f,18baa759-c23c-4959-86da-9f1092889529,AUBL,6382845055361450,46,216157722,
5768d04e-51b0-4074-9dcb-05c5ded6c3e4,b9ffab4c-f06e-4608-8423-b5651080dc83,UTIB,5977192541828160,4,793964389,
5796ec3d-e9c3-4b6c-9536-f1b966901882,84e597d9-38f1-4263-b3ee-97a28c9701cd,RATN,3387862841770256,4,278575242,
579d4dcb-6018-4f66-be4f-9701995dd1c8,90c7c1ce-e149-48e2-ab06-7ddcccc3bf24,ICIC,4843324774256401,21,287983823,
585bd9cd-dbcd-4ed4-87a9-8085d5b38d01,9293caa3-e795-4ff0-915b-2d387046fe78,HDFC,6821148011805204,4,443172890,
5872dc14-b01f-4e8c-9c7c-123bfdc89422,ee44c7f6-1695-487b-9736-441bbd276459,ICIC,874882920321367,21,817353608,
592e3f31-3782-4a33-90ca-f9c048176401,73d8cbe9-cd2d-483e-b0b1-bbcb870776f0,HDFC,5270941424662156,21,808007838,
5971ed53-12c5-46a2-8365-bdec226b1a9f,d5f27292-c239-479b-a1ff-a81e27d734a4,KKBK,9846174542841190,21,913109378,
59bc0ef4-f4eb-4dc3-aa47-5ab09e3b1973,51745b81-2b3d-4c7a-857b-3415a231a4cb,ICIC,8258539522905671,4,744974459,
59e5966d-aefe-4799-9a9a-5e967867d132,5bad639c-86ad-4b6e-ab6e-05178ee317b7,HDFC,4890402548604099,21,954041457,
59f04141-2937-4394-b703-a44e0af85978,a5c2cd68-09da-450f-bdd1-79d7e2c9713d,ICIC,5036428864099169,21,673144998,
5a3c84cc-fbcb-4a71-8195-ea67f42d948b,5c1619b4-d6e4-4b63-ac96-171c8a53cac9,UBIN,4720177974749762,46,880021228,
5aa36ef2-b89a-46bf-840d-3d8d46fa0e5e,c009cff0-843e-4f12-80f9-6d6948c9be81,ICIC,5233092063260996,4,508148176,
5b2b48f9-eb63-4ad2-8aa9-2f90211de717,c2c9ea95-2046-464d-a8d6-13b69a1ef8ac,ICIC,7452439524749700,46,0,
5b8aee27-2795-44bd-a142-6145d11609cf,e19b5b6a-97ba-4f37-981c-de06aaf42efb,HDFC,3930219030181197,21,924403156,
5bf4b01e-af84-4bfe-bbce-32cbde52ea30,9b6671be-ccf4-44fd-999d-fe18a47d11e7,ICIC,7329016859806992,21,569662429,
5c434b1d-161a-4804-bacf-1fe6c8b9a970,686d62ef-670a-42ca-9ba3-1887f5e29043,HDFC,2159272531335306,21,776298873,
5c94ab92-244f-4521-a2c1-2d56a987e2ce,23aa78e1-870b-4901-a6ae-8c25ef0cb8d8,HDFC,2573802033866474,46,360653360,
5d14f372-c97e-4049-b444-6e1e13255a91,a97ddb72-4506-4489-b594-54f9f18541bf,TMBL,7117613841758150,4,20727545,
5d3ea48a-2ba9-4b79-aff9-f1e6c3184c99,53319542-e802-485e-a3e5-b9ff584b6c3d,ICIC,9111672974248595,4,739257775,
5d6f969e-a684-49ca-afe7-32477858b4ac,6d479178-ff15-499f-b6c0-a907f6042ec9,KKBK,790309195763843,21,901825403,
5d8f4386-3b45-4e7a-8df2-a5cce5ced9f0,dc3a3bdd-746b-49a2-b8e1-453dfa91c1fc,ICIC,3551217073706173,46,0,
5dd86cb0-ec1e-4306-8334-6ac11dc41ad1,cb4b6b07-3bae-461e-b9b3-cecac68697a5,ICIC,8494112608521337,4,480012818,
5defcedd-3736-4255-b781-475defa45ad5,5d4ea5c2-e7d2-45c7-9516-16e086d1cab0,ICIC,8567377082362701,4,562778587,
5e0e0e25-1345-469e-ab4a-12b5a854403a,7cfaa258-fb51-4680-901e-dd4ab37b19a1,ICIC,4341654837861281,46,0,
5e17430d-37ab-44c0-9947-0cf54f3be19f,2c6bf522-61e8-4805-a82c-f7a53a599563,SBIN,266664493340528,4,600032511,
5ec1b1b0-b7d3-4690-91dd-2bf17a3ae53e,be5056e2-d043-4ebf-a0ed-e143f7a5793f,UTIB,7137124792475989,21,213993517,
5f390f85-eb39-43c7-b04f-d777c7585a00,c68a78ee-84e0-4b48-9a88-b22ee412455f,UTIB,1087993910595028,21,460293462,
5f767334-5cfe-4315-a240-0006e9381afa,10bda8fd-8c90-41a8-bcf2-67f3beaeb1cd,RATN,9603033536325888,4,509320604,
5f964442-db4a-4158-975d-8255e708c52f,dbf9b4cb-00f5-48d2-a295-10b67ec6f7bd,HDFC,1361853163987114,46,236910752,
5fbc3afe-ddd1-4ca8-b4b7-bf2ebd36aad2,43c54f71-e901-4f5c-a84d-5e143986c4bd,KKBK,4783074039373331,21,844591808,
