account_id,entity_id,account_number,program_id,available_balance,bank_code
9b43cf17-03c1-4c26-96be-fecbaa734f80,b6911be1-e69e-46a0-b2c2-c388c86dc26c,8973638148404975,21,946536.07,HDFC
eea6e1d2-cc76-407c-b7a0-844708cc3030,54bd4596-948c-40ac-902e-a7cbfae4c214,1740352169864121,4,8788305.79,ICIC
1a847de4-879e-4d6e-b84b-0b32dbb35cdd,ca3ef5eb-57cf-4f4c-9e44-a69091c1536d,9097029570534063,21,5923055.16,HDFC
913ec09a-c697-4d40-a578-85ff8a7a8de4,84333611-5e86-4124-bf23-8c30c502ecc4,1693674912544512,21,7186632.0,ICIC
c54ef01c-d389-485a-b7a5-5d97ffcef98d,5a5d206d-b51a-4f07-8fea-1a725958e62c,1389196293527735,21,6296945.83,ICIC
032ec225-6f55-4ce8-8eee-871dbc593037,169a6148-f10e-4e09-b2b3-7f9df36c5005,3705192514683937,4,6099647.92,ICIC
3335b861-7a2d-484e-bec7-ed93a97f9eb5,266ecb71-c500-43a5-8895-eb3463a4a712,3972376929843817,46,7462582.21,KKBK
62bf913b-3db1-4874-a293-54c8826ef87e,a4806683-cbfe-41b4-a7e4-e7f7cd37592f,6044280906726275,46,3361526.18,SBIN
d378190e-0240-49fd-9077-f94ab4dc3dcb,e676986d-eebb-4d60-8b9f-aeaaaf10f5d4,2784201037032771,21,2409066.59,ICIC
778d2e7a-f099-441f-8d7d-47215ae00400,6edca0f2-2ecc-4dbb-88e2-c9c6ac49fae4,645733414305355,4,2092012.18,ICIC
77e2791e-ff3f-4983-ac05-688cd9a55858,b15b3499-99f4-4689-a430-cc5beb475e3b,1587641052173410,21,1322163.65,KKBK
dba04abb-7e9f-4a30-b9ce-bebce5018553,80249602-7a9a-44e5-9518-257efa47d811,1839976748777335,21,7443984.83,UBIN
ebc66459-ea0b-4792-8fa0-be130dce667f,96927c25-1aaa-49fa-8944-46980281e2ee,7744134683049549,4,5077021.65,CNRB
e4563dc8-338a-430a-855a-0345f4546e73,5cb6191f-37d8-4579-aed2-f8f8e17a5831,8678884692291581,21,6521920.57,TMBL
1b0595df-e9b0-44af-9cdf-75f228f01bc6,ce77f9e0-8376-44a8-b233-ccf372f80e25,6947697230854084,46,3997927.18,AUBL
b0326d3d-ed36-4bf2-9c66-18a58738e298,c5f17a50-2084-4e13-9d76-15d3929b50ad,1637110198202726,4,-43020.99,SBIN
806c9b84-9c21-4fdf-87a0-5d78985aa506,3f2ec169-d293-492d-8f3f-1af54c113f99,8774573735445464,21,4656806.1,UTIB
92ee618c-ab3b-4431-90b3-d0657dec881a,37e55b02-b86c-4f0b-90e4-9688f3a2119e,421562303734619,4,6585069.81,ICIC
a6d06594-2aec-4dbb-8d25-a980a46a40b3,31b40301-94f3-4e36-9249-d20bb998df52,4502092539363683,21,3447754.83,HDFC
7a3d8fad-e835-4869-b47b-1619f61293ec,047da4b0-615f-48ce-9943-88239a0f196f,1342136616398946,46,7611655.82,ICIC
a5afafbe-8cc9-433f-89c6-e785250ac7fc,73d8cbe9-cd2d-483e-b0b1-bbcb870776f0,7675885493327194,46,9335871.38,SBIN
ce6e3729-2020-4d5d-977f-41cf6232b6d6,c2c9ea95-2046-464d-a8d6-13b69a1ef8ac,7235361208046599,21,-18680.88,HDFC
c740c46c-ffe1-43ad-b455-b74198a812d5,1ca17379-510d-492f-b1f7-0ed9c9b40395,2861724129928525,21,0.0,KKBK
a4dc4aa1-fec0-4daf-8937-bb46caa6793f,2f1c1239-8cb8-4fee-9732-303bd0149c55,7252368808138354,46,-13918.44,UTIB
63d55076-1f71-42e5-a5f4-6f94e73a65f0,bbc1945e-1b0e-4dfd-90e3-3323dd9c9139,3474548963095243,46,1119638.46,ICIC
86888253-d238-48dd-b96d-85056c6e4c24,53319542-e802-485e-a3e5-b9ff584b6c3d,4213162281572637,4,5265020.78,ICIC
911a3462-0ddd-4f83-a16d-4efa660ceff9,f6ec6033-b68a-4c3e-a7b5-c5b25a1bf30b,8540931250079752,4,1813736.72,HDFC
82c32fb7-ce9b-406a-a4ab-5ea8e8376c0a,780c2a62-3cb5-4ae0-8b4a-cc800805d967,3870542421954467,4,1866284.09,RATN
60d7071c-300c-4ff4-9515-a41c4d1b0f9c,abc4e103-337b-413b-a938-10683ad9033c,6229793870653944,46,9790462.32,SBIN
dac906d1-2efe-4f8b-9efd-c98f6b8f0b76,97c970b8-1194-4a16-9e22-98febfca4383,1948726732133488,21,241929.62,UTIB
9ef1d69e-1131-4be0-9b0c-5207b0c5851d,b8b984a4-5004-46c8-9a03-c7c9d59f31d3,1550433131433057,46,-27628.33,HDFC
d7fdcf9a-e2bb-4ccd-b27c-0507d2e2d713,11924280-7aa6-4da9-97c4-ba48663733bd,2640343751136806,4,5553309.24,ICIC
e0c373a1-0e02-4b68-9a39-c41977fdae01,a4806683-cbfe-41b4-a7e4-e7f7cd37592f,8548714326161534,4,5277283.15,HDFC
faa1e692-e0cf-46cd-a5b6-ed686b5ef5ec,87d4d180-1274-4df3-9c97-9baed9641fd9,1918103912088384,4,2532927.81,KKBK
dafccddf-8c09-49ce-8276-c568b01de307,3ad91970-3162-4322-a3b1-330f98b1b7cb,629699111359713,4,3012491.84,HDFC
422a91ec-89d6-4f2b-a703-c10bbd71e334,6b1ddf11-7f92-4d38-9306-f6077d956c6b,5456610096030145,46,7284110.75,HDFC
1a75f57a-5436-486e-b70b-c4e25b40b980,05a174c1-c36c-44b2-8e4a-4cb75558cb91,4389374192865206,21,0.0,KKBK
b5258d18-1279-48c6-b1c2-a69dd1c23a80,ec122479-dcdf-4558-9e71-8a5e69618e44,66065628344238,46,-21920.53,HDFC
7dde1a6f-b7ef-466c-8b1d-9096d317321c,f24ce58d-2a65-45ef-b3d2-8c0c21863413,5261226855838186,4,7608161.08,HDFC
78589274-f054-4ca9-9f11-760833f645c8,abc4e103-337b-413b-a938-10683ad9033c,226689161330772,46,9762249.24,HDFC
2544bb56-f675-4878-8e7f-fc502d48ecfc,84333611-5e86-4124-bf23-8c30c502ecc4,7686239673352467,4,0.0,HDFC
7f513938-c5bf-44a8-9199-15e8a338b821,329466e7-b67f-4167-9e76-e00f4c0ddf64,1543224621305291,46,8412937.12,HDFC
75f43563-0b8f-4aa0-9aa1-f3f4548ae5c0,b06492d1-24c6-4fbd-9a74-5097d173aebf,3446396881198128,4,7930226.55,UTIB
fe2415b4-6fba-4d39-a560-ddb4b4fa7761,11a31436-f252-4ecb-b6c5-a19ffed734cf,5120709968480194,46,3281560.59,UTIB
bc862719-3aec-4993-a88d-3179cc6b096b,bdc729c2-4b69-48ee-bb9e-00a96c0cf1b6,3713965445346361,21,4384951.25,KKBK
074182b3-561f-474d-b7fc-de732bf64814,6c377997-bace-47cd-bb73-cc384de0edb9,7769866117067583,4,4734505.26,HDFC
50dff58d-ba74-43a0-89d8-258270fc4c32,f098aa57-aa59-484f-ba7f-fc80c37412a4,157893354017649,21,-14706.5,ICIC
ac9e75c7-bbd6-4faa-9e03-1d9be9134a7f,c27a6bf9-c2fc-46a9-a7b7-2ac4504c6e01,1876542848779055,46,4983307.97,UTIB
edd47b31-0547-4169-9e7f-57cb6356ca0e,81243305-ef96-417f-84ed-9dfd18b99137,1365222520790401,46,-9253.64,TMBL
61c00eed-a3bf-4071-b416-f6549d3052e6,96ceee27-e7c4-4444-9568-d71a3c36d799,7756857303525065,46,4940535.19,UBIN
3c49ccc9-e74c-4b55-b856-50ea20722f9e,169a6148-f10e-4e09-b2b3-7f9df36c5005,8191567910436606,21,0.0,TMBL
b59185c7-02df-4581-b2d0-188a0a93fc12,a215e0da-0139-4690-a003-6c687379a6bf,8212994371842393,21,2339303.04,HDFC
03f43b19-4dba-435e-b252-f8a369b5eaa9,1ca17379-510d-492f-b1f7-0ed9c9b40395,5884014754853199,21,-21717.76,UTIB
00588a5a-f6fa-48b9-9a03-5843a76e110b,ca3ef5eb-57cf-4f4c-9e44-a69091c1536d,1424388812438619,21,1964420.27,SBIN
9db63a5a-4648-4f55-acd1-56a7daa72bb8,78b5556c-dccc-4ea1-830d-e6da1032963f,4772237217016440,21,-3138.06,KKBK
bb9813f9-df37-4c17-b4c4-139eac431df8,36c1bb6c-ade5-493c-9ee3-4e178b3db62e,947104100241371,46,7519558.79,UTIB
10bbd985-c24f-4357-8bb3-fc3040a8967e,66b3b76a-f1ee-4d7b-9fc0-d545cf9e123a,2097851244641477,21,0.0,SBIN
be3241ca-0b4f-4346-84f8-dc2383fe8cb4,bdb8ae8d-1544-435f-bf86-851188ea88db,8333393247820608,21,7287540.63,ICIC
42dd1427-4d29-4cf7-8b88-1465f67e33a4,49d954d2-b533-4069-b264-7d2af28dd76c,9573009400745428,46,-6305.16,SBIN
2c23c49c-40c8-426c-bf07-4f2d98857d49,1660b6f8-025f-41dc-a8c6-29414f2d9bfc,248417566904919,46,262207.5,CNRB
49ebefac-3660-4037-bf6d-c4a7b672ce38,5eb0e4b7-f39e-4e87-9d53-0632d91c8595,6645878912554560,21,-24844.68,SBIN
ee60e44b-a979-4e23-aadf-3d8a7f4a67fb,6b1ddf11-7f92-4d38-9306-f6077d956c6b,1945154131281614,46,5556087.07,HDFC
71c7271c-6e00-4871-b6e5-3bbd81358077,14304fdb-dcdf-42a6-a4bf-20d50d844937,7303095083698158,4,7112566.23,ICIC
744f80db-d44f-4ce7-8f5b-b9b01219d4a1,eb98d6c5-4ab8-41ce-bdba-d17abadcf083,5445648725389898,21,1928850.38,UTIB
6200e535-71c7-42da-8195-c6f38356f04c,111e897d-0645-4146-aeef-f23d3a643b9c,2013920297833079,46,993749.83,ICIC
55715ee0-332e-40c7-a917-391cd2703ad2,dff148d7-61e1-4176-902d-406cb61648a1,7862723196419592,21,0.0,HDFC
84aea588-a248-4e1c-8b3d-401f9cef636b,f8895c23-d33d-4298-bb74-25f15b2d863d,3589016650693581,46,4448969.51,SBIN
958b6e9f-bc07-4fd6-8816-f987ff3592b9,b5f68938-2236-4acf-981b-09f4abc6b0a3,7803709899754882,46,8282626.28,SBIN
d46c0f1d-e60d-483d-8dee-b208357f82c0,c9b2a6cf-34df-431d-b7cc-5d25ebc5de79,1329272045623787,21,1155659.57,ICIC
0ca69cab-67bd-4c12-9190-8e1624623d84,2750ad96-f434-40b1-92b3-dd69c5e2efe4,1035601614483765,21,4627806.88,HDFC
265a51c1-7788-4b7c-9165-6e18e79bcaa3,9f9ec3cb-08a7-4e53-92e9-9d99c00135a8,5103656205017194,46,3598712.41,HDFC
bacbe736-3f7c-414d-9f59-d149752a9d96,3e461d7e-df88-4809-a9e1-ce7e9ec3d267,5224136595080096,21,461912.88,ICIC
7df40b31-ae02-430a-8120-d8726141ad3c,245f11c3-b611-4385-b84b-625f63431fc0,1922623103019375,21,1162834.5,TMBL
223a73e5-3355-4a3c-b2e7-df8cbc6e742f,17ebcfbc-9233-4426-84b7-f4c82b585a42,1954946277875033,21,5367802.69,HDFC
1f709a8d-df24-443c-aa1e-7dcd17464b75,73a47da0-e812-491b-bb22-3fc00e9310dc,6365167562527075,4,6994302.21,UBIN
96f41a2a-a20b-447c-a658-cc4d348c893b,d65ea599-bcfe-4d26-ba66-ab03285df164,5072153948660572,46,0.0,KKBK
8a039acf-c83d-4ce7-9f5d-6865f2d3aac0,b9ffab4c-f06e-4608-8423-b5651080dc83,4853521010641376,21,1779676.34,UTIB
860d16b3-8ca9-4271-a301-3ab38cf5d129,96927c25-1aaa-49fa-8944-46980281e2ee,3793592586784473,21,9810875.88,UBIN
9bcfb407-b326-405e-8012-f2ea7a1da780,cee0a7f5-970f-4ed1-89ca-03011a8c0e84,2314170030920149,4,5971459.61,KKBK
64a5c1a4-757b-4a03-b5b5-54a8e367fd56,45da31e4-de29-4ca2-bcc9-94afa34d0174,1570400702309313,21,9904892.12,HDFC
8dbe06fb-db46-4e76-b4a6-42eb63c50d37,1dad98dc-0ad7-40d5-95e1-9ed81b9d49b4,7469109257416036,21,7200499.67,UTIB
c03705d2-b645-46b8-a941-c301dd694bdc,64656221-463d-478a-9230-58129542ce52,1469977604923350,46,0.0,KKBK
df01a968-d85b-4cdf-b62f-ef94cfcf9dac,361c3f15-89a1-4ad2-af1f-655471a51382,8793853233443545,4,8086161.49,HDFC
157df818-64a3-4d38-9a2b-5258b2db15fb,284567b8-492f-4361-b4a6-09b17df05641,4422065546205887,21,-40143.37,HDFC
6b334939-260d-428e-808a-15f6b35a3da3,243d2294-1ba7-4111-a168-16ea2991dbc0,7659798264676812,46,5126434.86,HDFC
556c4c24-c740-4e60-8e98-a1d6246c035a,04d9429e-da4d-4e3c-beab-4efabdd792b9,435167171126068,4,2661123.12,SBIN
be3377c6-75fd-4a29-a81f-76d50a620b82,fc6c857a-5430-43c1-bc8d-723f4c55de72,8971316768314805,4,5018058.04,KKBK
d050efa1-364e-4a09-88f4-5edc43f06218,9a0e0c55-90a8-4f14-a966-74d81f16e0cd,9437150794409787,21,4078599.78,SBIN
f7ac37b1-f740-4edf-bddd-b613413a6d8e,df805682-8377-4d48-a188-a56eade0cb2d,3785368979212758,4,3680143.71,RATN
682eddb3-2059-4861-9b8e-02af14585dc8,73211d55-a5f8-4596-8b64-0647b13e2866,7635845301373428,46,0.0,SBIN
a0886340-f793-406f-a94b-e2ae1eba2f2b,b9ffab4c-f06e-4608-8423-b5651080dc83,9060203227158441,4,9406007.19,TMBL
3c3a37e0-f025-4545-b0b1-2fe9c5ea7fee,7263342c-a499-4885-b6c9-8659378ef05e,2177994176534898,46,6302521.72,HDFC
63bb39b3-38b9-4fb2-8f96-06b498bb0674,ec122479-dcdf-4558-9e71-8a5e69618e44,3427196838760903,4,0.0,HDFC
f25b46d1-9b0c-46f5-b0bf-7151e6de4203,b69db2fa-a118-4089-8ba2-32b136019611,6913005876349964,46,6199824.55,HDFC
d03d7bcd-cb5b-449b-9731-484898a6bf3b,c8d400c5-aa59-461b-9f74-605aa1c4ceca,4588507749520779,4,0.0,HDFC
4f2038bc-20a8-4151-9f96-16e2d31820eb,8db38ece-91b8-4dd3-8c1a-11e82a0f3b36,1752872507689256,21,3916222.6,ICIC
26a1d964-c0a9-44ac-bc52-e537675ad507,9a0e0c55-90a8-4f14-a966-74d81f16e0cd,803032302229436,4,6989132.92,SBIN
981f68a5-0e4b-4a99-9569-f4bc296f7b31,35b5aec1-ff29-4415-972c-d99d00909f5a,1427364904419262,4,4742694.1,ICIC
3aab9fb8-43ad-4ab6-a634-d185eb9c48a3,595f48e8-4562-4d7b-9b31-7bea3501a165,8705136881912041,46,9090634.85,ICIC
54788cb8-7534-4522-bffb-80de778bf02e,211655fd-b466-465e-89dd-5f0d7fd1b716,8788453471321037,46,0.0,UTIB
f16c564e-6f08-4e1a-92da-1d0467b4b8d1,381c06a5-99e6-4f42-8af3-60b0113d5af8,9161207321256426,21,9619237.0,CNRB
addc8395-0fd7-42cc-b5c1-6a0394b48cce,2a07b4e4-0c9a-4642-ac90-106885dfee13,7277488641808077,4,5281715.93,HDFC
07389c13-3832-4bc6-90e1-74598bf66e1a,08c95cc8-75d0-4d88-a68a-8ac4743b9ecd,6647907965777076,21,0.0,HDFC
e0313a91-6ac4-47c2-bce9-70b14db16cb4,b0c4781a-1a38-433d-b04b-9ac95eb6aa2d,1472843205160217,46,9058712.09,ICIC
64a13552-008b-46f0-9a21-782603988644,bbc1945e-1b0e-4dfd-90e3-3323dd9c9139,3398644681716323,46,-5462.77,HDFC
9118ec99-1109-422c-99a5-9a3171dcfcab,48c62fe2-df73-4771-88b9-0d2b9abe4dcd,4841396127879247,21,927052.36,KKBK
a438dc73-db23-4a56-8b7e-3e2b34382d0d,b7b7f92b-237b-41bd-a70a-219a96e1ed37,4562607968455435,4,-36997.83,UBIN
e69e3e06-3ff9-43a0-836f-b9c88b70df3a,901d0e61-fe2f-4090-8d9c-ba670a05844c,7679719542094268,21,9013120.16,AUBL
075ff9e3-1a94-4ecf-b1d0-e93932fbd8af,cee0a7f5-970f-4ed1-89ca-03011a8c0e84,3565358680636836,21,1358475.7,CNRB
222470a2-34c8-4e40-8918-6e8342d2a014,2960ef2e-7228-4024-834b-1f7d24fd309f,1642253119921615,46,2702630.28,UTIB
7be14741-9268-4068-8a32-a9bef91a9fc9,595f48e8-4562-4d7b-9b31-7bea3501a165,6004373098578114,46,3235146.94,SBIN
5872dc14-b01f-4e8c-9c7c-123bfdc89422,ee44c7f6-1695-487b-9736-441bbd276459,874882920321367,21,8173536.08,ICIC
819ff582-f54c-4d93-9aa3-46b4a7a3df51,5e1f1fb7-2bef-43fc-8130-beeda27c01d7,6107856075438999,46,7244451.03,HDFC
aa8bba02-7f80-4a2a-a7b0-b5fcd49bbcc2,b86be687-dd47-4bf4-bf28-66fcb0932362,5520290992954888,46,1138436.05,ICIC
5a3c84cc-fbcb-4a71-8195-ea67f42d948b,5c1619b4-d6e4-4b63-ac96-171c8a53cac9,4720177974749762,46,8800212.28,UBIN
686a24a8-24ba-41f5-8666-7b577805adfc,324a25eb-29b2-4217-8db8-c19d14457530,1682451425377305,4,5647608.32,AUBL
2b445eb8-161f-4ec5-a738-658db663f492,1ae12c53-4bf4-4452-a215-a9a69b07d1a8,5809547861026812,4,-8881.19,UTIB
5c434b1d-161a-4804-bacf-1fe6c8b9a970,686d62ef-670a-42ca-9ba3-1887f5e29043,2159272531335306,21,7762988.73,HDFC
c0320e65-018b-41aa-bff0-95092feb855d,385ae4b4-d273-470b-87cb-ef4221dd5089,729833007511478,46,8408523.19,SBIN
d4811528-f1af-4b97-b3dc-296b6338bfc7,d9a343cf-3a63-4375-b923-96f4df0b1143,1415348041858898,46,8598747.65,HDFC
9f009d92-c5f2-486c-a1bd-941c109d7b22,11c4b98d-2e0f-4b87-adff-983a6088acbd,5872266922461633,4,5514552.93,AUBL
ad82b192-71ca-46e3-b07a-c29bc8b9e4ba,9f9ec3cb-08a7-4e53-92e9-9d99c00135a8,2892126080608143,46,7383613.21,SBIN
53c3d56d-ef99-4f8e-af02-1ae3b6fea549,4f1b7328-8b7b-4b09-80b7-688b2e2bd4a3,8184367722642478,46,-10793.01,SBIN
04901130-4201-4370-b488-ed671c1f669c,d65ea599-bcfe-4d26-ba66-ab03285df164,1133755983672643,4,8250685.51,UTIB
880cb228-8fbf-4919-b6b6-e72f729448d2,c4f5a99d-a709-453d-9244-8eeba6b542e0,578639499449349,4,1163146.95,SBIN
93402ed2-92ad-42ef-a24a-46143fc9f316,7e37df0d-af3f-4414-8d3d-06283e3cd979,6045168869256878,4,-1149.41,CNRB
28b730c9-a94f-466c-8eb3-58d1ba039a28,d49ed0c5-c66a-48fe-9065-e24572c70ea8,8700131360308413,21,-23863.98,SBIN
b892bcb3-6503-46de-9b49-e705f578a814,c2c9ea95-2046-464d-a8d6-13b69a1ef8ac,9188763674794398,4,2758970.43,ICIC
bb9ad8d2-dc40-4297-a1fe-862ffd4b89f9,30f07592-13dc-4087-b757-a8203dd84ce3,1938956306552233,21,8778342.13,HDFC
38594dfa-153d-4858-9685-abcc5827ca1d,e7691aae-2feb-464c-859e-e1b2e67d2281,9798693642149297,4,4658196.83,HDFC
d2e19cc0-637f-4ccf-a3e5-6b2d47a1b452,8ab97360-b809-4571-b0e1-b6043b895d22,6768039799633246,46,2235681.3,HDFC
7cb78858-4006-48e1-8ab4-b1d296b2224c,7e37df0d-af3f-4414-8d3d-06283e3cd979,4596021617707078,21,342477.37,TMBL
226b69a7-6163-4725-9afe-7a5f759e47f7,831b2915-127c-47f6-a8bc-ce91b873aa54,9258247576615411,21,2358860.31,SBIN
b860fd19-e0ab-48ac-a475-5c0ad4f5b278,b98e30c6-3944-4487-80f4-dd25890ae6e4,4679787314489138,4,8737066.88,ICIC
2a5a706f-ff6b-4463-ad39-0c567efb20f5,869bcc24-1721-421d-be9c-e0ce4406ceab,664388712772676,46,6415773.72,HDFC
3012a36d-d2f9-4e6e-ac31-944a65df300b,cd7f0575-5697-4259-b7f4-899acdc31d20,2760163560254581,4,8887657.7,CNRB
db364ca5-0951-433f-8ccb-560d5e79617f,b06492d1-24c6-4fbd-9a74-5097d173aebf,2335426353461399,21,3250049.26,UBIN
9bd86acd-7015-4c50-b126-abcb62cf8326,b926fab5-29fe-4fa1-8921-0aec48b4847e,8844314591533970,46,0.0,SBIN
6d96833a-fc74-40e4-8098-dd344b23843d,44c303fd-3a5e-4870-9160-bb51a345223e,4422245020519780,21,-2382.36,UTIB
883b7b28-5c25-46ba-8631-5d09f7064911,e6f71330-ff27-40d6-99ef-481765b452a8,9918200043950312,46,6764752.55,HDFC
f9c25013-39fa-4e21-9fdc-ebcef79fb2ca,ea953f28-7787-47a5-bf90-37285d3d3391,9539264538634476,21,3283388.15,UTIB
ccde89a7-4749-42ae-8f2c-48790395c955,82a2ee5b-4de2-42be-9b87-e8932a53bc66,7180812668194489,21,0.0,AUBL
ac8643ec-c22d-4f5a-9f09-3389f189d974,9a0e0c55-90a8-4f14-a966-74d81f16e0cd,6723138062961496,46,3708325.17,KKBK
46ab9e48-0bf2-4505-bb78-a8b6ed13ab8d,eef2297b-cb4d-47ce-afe2-d4300b79d4bd,1416412058931490,4,-6606.26,HDFC
bf2d5fef-7bc0-407f-bf9e-d952020baed9,bd0589a0-f05b-4e1c-9a60-96c715544447,5935807226432650,4,5719319.5,UTIB
8d56eb92-e54b-488a-95ce-19940e0ae0d0,50784c8c-725c-47dd-bf27-724667afc5f9,5914326574742537,46,0.0,HDFC
24d2fddf-6443-42c2-b87f-18f884489655,1ca17379-510d-492f-b1f7-0ed9c9b40395,4340283998181288,21,8136534.24,ICIC
d2a36808-4953-482c-a07d-b5e8a20b5d5b,8e1fdb57-f506-4f0d-94e9-3806fa7b052a,2461287978079558,21,-14526.69,CNRB
d4c13d70-1ede-4364-aaf9-6a30d76edb56,b984cccd-9cee-46ca-9909-91c0f9f08b9d,9916791458807411,46,4487168.78,ICIC
0c090e51-e8a3-4638-bb3d-b43248618326,7a02ebde-f270-4062-822f-9df1671371dc,858092575799186,21,8910805.43,SBIN
2b877d27-3ccb-4c14-bead-32c91d1304fb,0bd2fb54-12a3-4ed9-8d1f-72fed25df2a4,302089769113174,4,2566870.51,KKBK
e70375e6-5510-42c6-8df2-e9e7e5220f44,e676986d-eebb-4d60-8b9f-aeaaaf10f5d4,2795544879706625,46,-47422.64,UTIB
e3665801-88cd-4bdd-886d-4edbccf73220,47cf0d34-7e22-4c17-ac53-f526ed853949,1906096987276547,21,5091715.68,UTIB
64f90861-ce96-4cbf-ab85-82e93583b2ec,211655fd-b466-465e-89dd-5f0d7fd1b716,6355055124204145,21,6979582.63,HDFC
b4fe3cb0-2d5d-41e8-a7cc-9797474d741e,a73d82d2-defe-42e3-9732-31aae76d9a06,4091640181224971,46,2864634.61,TMBL
46caa127-6326-4d6b-a238-f039889896e1,587bf9a5-c1a5-40ba-98b9-8b2a37493a7d,3525695343965182,46,9728474.52,HDFC
6f769aa7-2b5c-4284-b4be-cc7b50f2e961,ba57d1f4-5a61-4129-948b-19954ac7d4bd,531487225463631,21,8119809.95,ICIC
0bf2535b-ab76-4a6f-b002-1f44dd1bb892,fc632fd0-2109-47f1-878f-f85f4a54ccbf,352277172596315,21,-4805.5,HDFC
9bb687af-0f26-4638-9853-d9fe13e35912,849511ab-5db8-4ff4-b78a-a362515a6def,7333042849084631,21,7004488.78,TMBL
95038cda-2086-45cb-bb59-f0ff2a70d6e3,edbb1967-d509-4325-96ea-d8a66aea218e,7515315138217006,46,225251.49,ICIC
340589e5-37ca-4859-bdc9-8c297526717f,8ee86226-8ed9-4d45-8c30-ea8fcae61858,6665722180412663,4,4479269.57,ICIC
5313f3cf-12d6-498a-a1c1-aaa3e84b03e3,b7a5ddf7-ba87-4f44-b3b2-2297eedcfb17,1224114586224714,46,418730.48,SBIN
6f8ca6fb-3642-4a8c-930a-8e5014d53be4,f8de12c8-00c1-4117-b5ab-cb85b5df67cb,1155809221878861,21,7283220.34,ICIC
42c635fd-893b-40e0-ad93-f3962e40b55f,90c7c1ce-e149-48e2-ab06-7ddcccc3bf24,8845252808253933,46,2542814.94,KKBK
9547a959-508c-4734-9b7e-36a56b45c5b1,1dad98dc-0ad7-40d5-95e1-9ed81b9d49b4,1639604009689203,46,2270141.13,KKBK
271b3afd-ded8-4d9e-8064-50d10445fdfc,abc4e103-337b-413b-a938-10683ad9033c,8598227766440985,4,9758737.58,HDFC
2b5a5950-b17b-4b5c-8536-34d00183cd3c,b5f366f7-5ec3-456f-9ecb-98b2cdcb2512,5673765477087246,21,0.0,UTIB
cf2663b0-5ac1-4589-ac30-6fe975ddd431,37fdda80-42a5-4cbe-b24a-98385eddefcc,8870914736907075,4,5817735.29,UBIN
01accd6e-8a03-4a9c-bae5-6fc06d861a96,46dba69b-caae-48f0-9b80-ffe7edc0dff1,8888559885842954,46,0.0,HDFC
a7c7ac3b-649e-45af-93f6-2c89fc7699e3,dd215e17-ff1b-4784-94c7-31fb47003e31,3173961162796328,4,5787308.74,HDFC
52ae27e2-bcff-4e49-9655-e8fe77fc1aa7,d2f2005d-fb19-49d9-b159-d4acc09395ef,4257071301691446,46,0.0,HDFC
0edd7cca-7ae2-401a-a282-4a5fb38bcfe9,2507363a-620e-4990-954b-915482939379,372504359321394,4,1213556.0,HDFC
0fd9e838-e78c-48e9-87b9-6c8a49746c9e,26e9deff-6eef-40ac-b11f-e1d55ece75ef,1253125752682334,46,2393559.23,HDFC
3ffdd6f8-e2f7-447d-9b67-abd129320887,d2f2005d-fb19-49d9-b159-d4acc09395ef,5510188208282865,4,0.0,HDFC
e3e672d1-2c00-4d2b-96e0-61a87d53fb7d,169a6148-f10e-4e09-b2b3-7f9df36c5005,839652901123815,4,692537.0,UBIN
28f4b5b0-25e6-45c9-9f9e-8dba076dc51d,c3940fa9-2ead-4bad-811e-bd91a071dc93,8207949592291451,21,667889.0,ICIC
2b16d401-2a65-4476-ab70-0c5e88c47767,e5fbfad9-47b2-400a-b290-12e441d52c30,7081926077933187,46,0.0,SBIN
1d98509d-37ac-4507-80ed-714e7ffd0cf5,07ae7b8a-9df7-4101-9748-fc4f91818cbf,8399285248548328,21,-18781.7,HDFC
abcf6584-5d42-41ee-8c69-3f248c249c7c,55d933c0-9697-4fe4-8809-d5b0cdcdd602,6984364782930686,4,9101988.6,SBIN
092da668-4a0c-49e5-a46a-e9b3f5a92a33,6093138c-0b60-41f7-8b85-7906030cf5d0,233346940771850,21,-1817.59,CNRB
b1e68fcb-07b4-4ad5-a4ea-5dc6d6483ace,77de59f5-9f00-4ab0-a6a7-897a56478ed1,4737496333110502,46,7894189.32,ICIC
c70711fc-371d-4710-a1ed-1fcfab20d48d,9bf69000-bd34-4fa0-8734-2855074b48b9,11022806487120,4,1621539.18,KKBK
79b1e5ea-2fbe-4fec-8a32-3a4a53e6d123,3365c247-bc8b-43f3-86a4-51c8bac85c16,776103900144283,4,2151559.5,AUBL
e0a3482d-0592-4d6a-b8ca-48f41080a1c7,d5f4a3b9-9d4c-42a8-965c-825056ffaa0f,8850300213429980,4,7038860.76,CNRB
d401aa25-b11b-404d-b0a3-6768e71a2f4f,1772a12a-98fd-469a-a9a2-6843142aa281,6518742962204414,4,-48231.4,UTIB
7899d08c-a0e8-44ef-a5ad-a689b5ff2513,67c90aa1-4621-4c64-88cf-9dd4911b63de,5981302050530260,46,6270850.23,HDFC
373027a1-99a5-4ddb-877f-b1be9a1a5e21,720963c0-716f-4605-a656-fbd69e20f0cc,7800874533576381,46,1494720.27,HDFC
49eaa4b6-a74e-4b2d-8876-11bbfc10ad81,849511ab-5db8-4ff4-b78a-a362515a6def,2293321824005325,4,9417005.41,CNRB
6f06d5b2-34fc-45e3-aaac-c7648533ef38,88101ce7-73e7-423d-b6c5-a9f4f201cdc1,7394366355612771,46,5440439.49,HDFC
